major_name,degree,college,total_hours,url,section,subsection,course_code,course_title,credits
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GEOL 302,Rocks and Minerals,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GEOL 371,A View of the River,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GEOL 501,Principles of Geomorphology,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GEOL 520,Isotope Geology and Geochronology,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GEOL 570,Environmental Hydrogeology,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),GERM 295,Green Technology in Germany,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),HIST 398,Sustainability in World History from Early Times to the Anthropocene,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),HTMT 383,Ecotourism,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),HTMT 428,Sustainable Foodservice Systems,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),HTMT 482,Sustainable Tourism Planning and Policy,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),HTMT 485,Sustainable Tourism,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 205,History and Philosophy of the Mass Media,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 303,Law and Ethics of Mass Communications,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 306,Theories of Mass Communications,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 311,"Race, Gender, and Class in Mass Media",
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 501,"Freedom, Responsibility, and Ethics of the Mass Media",
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 542,Public Opinion and Persuasion,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),JOUR 509,Environmental Communication: The Science and Practice,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),MSCI 311,Biology of Marine Organisms,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),MSCI 335,Processes of Global Environmental Change,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 320,Ethics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 321,Medical Ethics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 322,Environmental Ethics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 323,Ethics of Science and Technology,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 324,Business Ethics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 325,Engineering Ethics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PHIL 535,Ecofeminism,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 365,State Government,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 368,Interest Groups and Social Movements,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 370,Introduction to Public Administration,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 373,Regulatory Policies,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 374,Public Policy,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 431,"Science, Technology, and Public Policy",
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 465,Psychology and Politics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 470,Federalism and Intergovernmental Relations,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),POLI 477,Green Politics,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),PSYC 487,Community Psychology,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SOCY 308,Community Organization,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SOCY 310,Social Demography,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SOCY 311,Ecology of Human Social Systems,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SOCY 315,Global Population Issues,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SOCY 514,Urbanization,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SPCH 331,Organizational Communication,
"Environmental Studies, B.A.",B.A.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/environmental-studies-ba/,4. Major Requirements (35-38 hours),Major Electives (minimum 12 hours),SPCH 464,Speechwriting,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 141,MATH 141,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 142,MATH 142,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 122,MATH 122,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 170,MATH 170,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 172,MATH 172,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),ARP – Analytical Reasoning and Problem Solving (6-8 hours)1,MATH 174,MATH 174,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),CHEM 111,CHEM 111,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),CHEM 111L,CHEM 111L,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),PHYS 201,PHYS 201,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),PHYS 201L,PHYS 201L,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),PHYS 211,PHYS 211,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,1. Carolina Core Requirement (32-44 hours),SCI – Scientific Literacy (8 hours),PHYS 211L,PHYS 211L,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,2. College Requirements (15-18 hours),Analytical Reasoning (6 hours),CSCE 106,CSCE 106,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,2. College Requirements (15-18 hours),Analytical Reasoning (6 hours),STAT 515,Statistical Methods I (*),3
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,2. College Requirements (15-18 hours),Analytical Reasoning (6 hours),CSCE 102,Web Design and Development using AI Tools (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,2. College Requirements (15-18 hours),Analytical Reasoning (6 hours),MSCI 305,Ocean Data Analysis (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,2. College Requirements (15-18 hours),Analytical Reasoning (6 hours),MSCI 509,MATLAB-Based Data Analysis in Ocean Sciences (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),GEOL 101,Introduction to the Earth (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),GEOL 103,Environment of the Earth (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),GEOL 201,Observing the Earth (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),PHYS 202,General Physics II and General Physics Laboratory II (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),PHYS 212,Essentials of Physics II and Essentials of Physics II Lab,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),CHEM 112,General Chemistry II and General Chemistry II Lab (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),BIOL 101,Biological Principles I and Biological Principles I Laboratory (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,3. Program Requirements (15-34 hours),Supporting Courses (12 hours),BIOL 102,Biological Principles II and Biological Principles II Laboratory (*),
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 302,Rocks and Minerals,4
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 305,Earth Systems through Time,4
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 325,Stratigraphy and Sedimentary Basins,4
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 345,Igneous and Metamorphic Processes,4
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 355,Structural Geology and Tectonics,4
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 500,Field Geology 1,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 500L,Introduction to Field Geology 1,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 310,Surface and Subsurface Hydrology,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 315,Surface and Near Surface Processes,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 335,Processes of Global Environmental Change,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 371,A View of the River,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOL 570,Environmental Hydrogeology,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 263,Geographic Information Systems,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 563,Advanced Geographic Information Systems,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),MATH 241,Vector Calculus,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),MATH 242,Elementary Differential Equations,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),MATH 300,Transition to Advanced Mathematics,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 346,Climate and Society,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 347,Water as a Resource,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 517,Socionatural Coastlines in Global Perspective,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),GEOG 530,Environmental Hazards,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),ENVR 348,Environmental Racism and Justice,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),ENVR 352,"Energy, Society and Sustainability",
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Major Courses (39-42 hours),MSCI 390,Policy and Marine Science,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geologic Sciences Major with Environmental Geosciences Concentration (40-43 hours),GEOL 548,Environmental Geophysics,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),MATH 141,MATH 141,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),MATH 142,MATH 142,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),CSCE 106,CSCE 106,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 365,"Data Science in Earth, Ocean and Environmental Science",3
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 501,Principles of Geomorphology,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 502,Principles of Coastal Geomorphology,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 520,Isotope Geology and Geochronology,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 531,Plate Tectonics,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 546,Marine Geophysics,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),General Geological Sciences Major with Geophysics Concentration (39-43 hours),GEOL 575,Numerical Modeling for Earth Science Applications,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Intensive Geological Sciences Major (41-43 hours),GEOL 399,Independent Study,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Intensive Geological Sciences Major (41-43 hours),GEOL 498,Undergraduate Research,
"Geological Sciences, B.S.",B.S.,Arts Sciences,120,https://academicbulletins.sc.edu/undergraduate/arts-sciences/earth-ocean-environment/geological-sciences-bs/,4. Major Requirements (39-43 hours),Intensive Geological Sciences Major (41-43 hours),GEOL 499,Undergraduate Research,
